key	scientificName	decimalLatitude	decimalLongitude	issues	datasetKey	publishingOrgKey	installationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	hostingOrganizationKey	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	coordinatePrecision	stateProvince	year	month	day	eventDate	modified	lastInterpreted	license	isInCluster	geodeticDatum	class	countryCode	country	eventID	identifier	county	datasetName	associatedReferences	locality	collectionCode	gbifID	occurrenceID	recordedBy	catalogNumber	vernacularName	institutionCode	occurrenceRemarks	dateIdentified	coordinateUncertaintyInMeters	references	rightsHolder	http://unknown.org/nick	verbatimEventDate	verbatimLocality	taxonID	http://unknown.org/occurrenceDetails	rights	eventTime	identifiedBy	identificationID	lifeStage	informationWithheld	identificationRemarks	name	sex	infraspecificEpithet
3023101382	Canis lupus Linnaeus, 1758	59.622826	11.232104	cdround,gass84,osiic	9ea87732-b88e-488d-a02b-3dc6e9b885e0	46fec380-8e1d-11dd-8679-b8a03c50a862	e312f477-a9ba-485e-8c1c-700868a0bfb7	NO	DWC_ARCHIVE	2021-10-12T08:38:51.912+00:00	2021-10-12T08:39:04.007+00:00	398	46fec380-8e1d-11dd-8679-b8a03c50a862	HUMAN_OBSERVATION	1	PRESENT	5219173	1	44	359	732	9701	5219142	5219173	5219173	Canis lupus Linnaeus, 1758	Animalia	Chordata	Carnivora	Canidae	Canis	Canis lupus	Canis	lupus	SPECIES	ACCEPTED	LC	1	Østfold	2021	1	17	2021-01-17T00:00:00	2021-01-17T15:49:22.270+00:00	2021-10-12T08:39:04.007+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	WGS84	Mammalia	NO	Norway	FC5A31B6-2A00-4EC8-9527-D205491379DD	FC5A31B6-2A00-4EC8-9527-D205491379DD	Trøgstad	Skandobs	https://www.skandobs.no/#showObservationOne/FC5A31B6-2A00-4EC8-9527-D205491379DD	Tosebygdaveien 226 ved gårdstunskilt, syd	Skandobs	3023101382	FC5A31B6-2A00-4EC8-9527-D205491379DD	Hans Kristian Knobel	FC5A31B6-2A00-4EC8-9527-D205491379DD	Ulv	NINA	Ulvespor over fylkesvei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Canis lupus Linnaeus, 1758	NA	NA
3023101437	Canis lupus Linnaeus, 1758	60.059086	11.635689	gass84,cdpi,osiic	9ea87732-b88e-488d-a02b-3dc6e9b885e0	46fec380-8e1d-11dd-8679-b8a03c50a862	e312f477-a9ba-485e-8c1c-700868a0bfb7	NO	DWC_ARCHIVE	2021-10-12T08:38:51.912+00:00	2021-10-12T08:39:04.592+00:00	398	46fec380-8e1d-11dd-8679-b8a03c50a862	HUMAN_OBSERVATION	1	PRESENT	5219173	1	44	359	732	9701	5219142	5219173	5219173	Canis lupus Linnaeus, 1758	Animalia	Chordata	Carnivora	Canidae	Canis	Canis lupus	Canis	lupus	SPECIES	ACCEPTED	LC	NA	Akershus	2021	1	16	2021-01-16T00:00:00	2021-01-16T15:55:18.737+00:00	2021-10-12T08:39:04.592+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	WGS84	Mammalia	NO	Norway	E8C88CF2-1556-4258-81BC-0567912C66CC	E8C88CF2-1556-4258-81BC-0567912C66CC	Nes	Skandobs	https://www.skandobs.no/#showObservationOne/E8C88CF2-1556-4258-81BC-0567912C66CC	Thesen vegen, Nes kommune	Skandobs	3023101437	E8C88CF2-1556-4258-81BC-0567912C66CC	Bjørn Melby	E8C88CF2-1556-4258-81BC-0567912C66CC	Ulv	NINA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Canis lupus Linnaeus, 1758	NA	NA
3023101444	Canis lupus Linnaeus, 1758	60.059086	11.635689	gass84,cdpi,osiic	9ea87732-b88e-488d-a02b-3dc6e9b885e0	46fec380-8e1d-11dd-8679-b8a03c50a862	e312f477-a9ba-485e-8c1c-700868a0bfb7	NO	DWC_ARCHIVE	2021-10-12T08:38:51.912+00:00	2021-10-12T08:39:04.720+00:00	398	46fec380-8e1d-11dd-8679-b8a03c50a862	HUMAN_OBSERVATION	1	PRESENT	5219173	1	44	359	732	9701	5219142	5219173	5219173	Canis lupus Linnaeus, 1758	Animalia	Chordata	Carnivora	Canidae	Canis	Canis lupus	Canis	lupus	SPECIES	ACCEPTED	LC	NA	Akershus	2021	1	16	2021-01-16T00:00:00	2021-01-16T15:32:01.537+00:00	2021-10-12T08:39:04.720+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	WGS84	Mammalia	NO	Norway	E63A31BD-E85D-4161-9650-15A5199B7FBA	E63A31BD-E85D-4161-9650-15A5199B7FBA	Nes	Skandobs	https://www.skandobs.no/#showObservationOne/E63A31BD-E85D-4161-9650-15A5199B7FBA	Thesen vegen, Nes kommune	Skandobs	3023101444	E63A31BD-E85D-4161-9650-15A5199B7FBA	Bjørn Melby	E63A31BD-E85D-4161-9650-15A5199B7FBA	Ulv	NINA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Canis lupus Linnaeus, 1758	NA	NA
3027079301	Canis lupus Linnaeus, 1758	59.678467	11.125546	cdround,gass84,osiic	9ea87732-b88e-488d-a02b-3dc6e9b885e0	46fec380-8e1d-11dd-8679-b8a03c50a862	e312f477-a9ba-485e-8c1c-700868a0bfb7	NO	DWC_ARCHIVE	2021-10-12T08:38:51.912+00:00	2021-10-12T08:39:02.922+00:00	398	46fec380-8e1d-11dd-8679-b8a03c50a862	HUMAN_OBSERVATION	2	PRESENT	5219173	1	44	359	732	9701	5219142	5219173	5219173	Canis lupus Linnaeus, 1758	Animalia	Chordata	Carnivora	Canidae	Canis	Canis lupus	Canis	lupus	SPECIES	ACCEPTED	LC	1	Østfold	2021	1	27	2021-01-27T00:00:00	2021-01-28T01:20:42.517+00:00	2021-10-12T08:39:02.922+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	WGS84	Mammalia	NO	Norway	9649E2C0-78BF-4990-AFE1-32CF40E7720B	9649E2C0-78BF-4990-AFE1-32CF40E7720B	Spydeberg	Skandobs	https://www.skandobs.no/#showObservationOne/9649E2C0-78BF-4990-AFE1-32CF40E7720B	Haugenvika Lyseren Spydeberg	Skandobs	3027079301	9649E2C0-78BF-4990-AFE1-32CF40E7720B	Ragnar Ruden	9649E2C0-78BF-4990-AFE1-32CF40E7720B	Ulv	NINA	Oppdaget store spor som gikk over isen  nordvestover. Fulgte ett spor som så krysset et annet spor	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Canis lupus Linnaeus, 1758	NA	NA
3027079308	Canis lupus Linnaeus, 1758	59.793896	11.063951	cdround,gass84,osiic	9ea87732-b88e-488d-a02b-3dc6e9b885e0	46fec380-8e1d-11dd-8679-b8a03c50a862	e312f477-a9ba-485e-8c1c-700868a0bfb7	NO	DWC_ARCHIVE	2021-10-12T08:38:51.912+00:00	2021-10-12T08:39:03.159+00:00	398	46fec380-8e1d-11dd-8679-b8a03c50a862	HUMAN_OBSERVATION	2	PRESENT	5219173	1	44	359	732	9701	5219142	5219173	5219173	Canis lupus Linnaeus, 1758	Animalia	Chordata	Carnivora	Canidae	Canis	Canis lupus	Canis	lupus	SPECIES	ACCEPTED	LC	1	Akershus	2021	1	27	2021-01-27T00:00:00	2021-01-28T12:57:30.097+00:00	2021-10-12T08:39:03.159+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	WGS84	Mammalia	NO	Norway	E59F3BE1-86C2-4F12-9ADD-EBC61C8C5017	E59F3BE1-86C2-4F12-9ADD-EBC61C8C5017	Enebakk	Skandobs	https://www.skandobs.no/#showObservationOne/E59F3BE1-86C2-4F12-9ADD-EBC61C8C5017	Vesle Breisjøen på Børtervanna	Skandobs	3027079308	E59F3BE1-86C2-4F12-9ADD-EBC61C8C5017	Uregistrert bruker	E59F3BE1-86C2-4F12-9ADD-EBC61C8C5017	Ulv	NINA	Dette er ikke en fersk observasjon av møkk, den er nok 3-5 dager gammel. Den ble funnet ved ett gammelt elgkadaver.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Canis lupus Linnaeus, 1758	NA	NA
3027079331	Canis lupus Linnaeus, 1758	60.011944	11.663103	cdround,gass84,osiic	9ea87732-b88e-488d-a02b-3dc6e9b885e0	46fec380-8e1d-11dd-8679-b8a03c50a862	e312f477-a9ba-485e-8c1c-700868a0bfb7	NO	DWC_ARCHIVE	2021-10-12T08:38:51.912+00:00	2021-10-12T08:39:03.765+00:00	398	46fec380-8e1d-11dd-8679-b8a03c50a862	HUMAN_OBSERVATION	2	PRESENT	5219173	1	44	359	732	9701	5219142	5219173	5219173	Canis lupus Linnaeus, 1758	Animalia	Chordata	Carnivora	Canidae	Canis	Canis lupus	Canis	lupus	SPECIES	ACCEPTED	LC	1	Akershus	2021	1	25	2021-01-25T00:00:00	2021-01-27T20:39:35.460+00:00	2021-10-12T08:39:03.765+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	WGS84	Mammalia	NO	Norway	8F86C339-CE04-4B94-9574-FEB4C5B2A035	8F86C339-CE04-4B94-9574-FEB4C5B2A035	Nes	Skandobs	https://www.skandobs.no/#showObservationOne/8F86C339-CE04-4B94-9574-FEB4C5B2A035	Bekkesaga	Skandobs	3027079331	8F86C339-CE04-4B94-9574-FEB4C5B2A035	Skjult navn	8F86C339-CE04-4B94-9574-FEB4C5B2A035	Ulv	NINA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Canis lupus Linnaeus, 1758	NA	NA
3027079352	Canis lupus Linnaeus, 1758	59.712224	11.300234	cdround,gass84,osiic	9ea87732-b88e-488d-a02b-3dc6e9b885e0	46fec380-8e1d-11dd-8679-b8a03c50a862	e312f477-a9ba-485e-8c1c-700868a0bfb7	NO	DWC_ARCHIVE	2021-10-12T08:38:51.912+00:00	2021-10-12T08:39:04.339+00:00	398	46fec380-8e1d-11dd-8679-b8a03c50a862	HUMAN_OBSERVATION	1	PRESENT	5219173	1	44	359	732	9701	5219142	5219173	5219173	Canis lupus Linnaeus, 1758	Animalia	Chordata	Carnivora	Canidae	Canis	Canis lupus	Canis	lupus	SPECIES	ACCEPTED	LC	0	Østfold	2021	1	24	2021-01-24T00:00:00	2021-01-26T17:03:29.777+00:00	2021-10-12T08:39:04.339+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	WGS84	Mammalia	NO	Norway	9679EA39-C68D-4D76-A40D-1070FDCBE2A4	9679EA39-C68D-4D76-A40D-1070FDCBE2A4	Trøgstad	Skandobs	https://www.skandobs.no/#showObservationOne/9679EA39-C68D-4D76-A40D-1070FDCBE2A4	Torpveien 176, 1866 Båstad	Skandobs	3027079352	9679EA39-C68D-4D76-A40D-1070FDCBE2A4	Uregistrert bruker	9679EA39-C68D-4D76-A40D-1070FDCBE2A4	Ulv	NINA	Ukjent spor på eiendomen, ca. 8-9 cm i diameter.  Ikke hørt om hunder som har stukket av i nærområdet.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Canis lupus Linnaeus, 1758	NA	NA
3027079362	Canis lupus Linnaeus, 1758	59.610475	11.564827	cdround,gass84,osiic	9ea87732-b88e-488d-a02b-3dc6e9b885e0	46fec380-8e1d-11dd-8679-b8a03c50a862	e312f477-a9ba-485e-8c1c-700868a0bfb7	NO	DWC_ARCHIVE	2021-10-12T08:38:51.912+00:00	2021-10-12T08:39:04.668+00:00	398	46fec380-8e1d-11dd-8679-b8a03c50a862	HUMAN_OBSERVATION	1	PRESENT	5219173	1	44	359	732	9701	5219142	5219173	5219173	Canis lupus Linnaeus, 1758	Animalia	Chordata	Carnivora	Canidae	Canis	Canis lupus	Canis	lupus	SPECIES	ACCEPTED	LC	1	Østfold	2021	1	26	2021-01-26T00:00:00	2021-01-26T20:51:58.443+00:00	2021-10-12T08:39:04.668+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	WGS84	Mammalia	NO	Norway	96B4A21C-DE41-4122-86E2-40F902F2AA64	96B4A21C-DE41-4122-86E2-40F902F2AA64	Marker	Skandobs	https://www.skandobs.no/#showObservationOne/96B4A21C-DE41-4122-86E2-40F902F2AA64	Jåvall	Skandobs	3027079362	96B4A21C-DE41-4122-86E2-40F902F2AA64	Uregistrert bruker	96B4A21C-DE41-4122-86E2-40F902F2AA64	Ulv	NINA	Observasjon av ulv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Canis lupus Linnaeus, 1758	NA	NA
3031076318	Canis lupus Linnaeus, 1758	59.716923	11.313751	cdround,gass84,osiic	9ea87732-b88e-488d-a02b-3dc6e9b885e0	46fec380-8e1d-11dd-8679-b8a03c50a862	e312f477-a9ba-485e-8c1c-700868a0bfb7	NO	DWC_ARCHIVE	2021-10-12T08:38:51.912+00:00	2021-10-12T08:39:03.243+00:00	398	46fec380-8e1d-11dd-8679-b8a03c50a862	HUMAN_OBSERVATION	1	PRESENT	5219173	1	44	359	732	9701	5219142	5219173	5219173	Canis lupus Linnaeus, 1758	Animalia	Chordata	Carnivora	Canidae	Canis	Canis lupus	Canis	lupus	SPECIES	ACCEPTED	LC	1	Østfold	2021	1	31	2021-01-31T00:00:00	2021-02-01T18:27:48.950+00:00	2021-10-12T08:39:03.243+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	WGS84	Mammalia	NO	Norway	641A4E59-EE1B-437B-A5F7-B7CAC79F5716	641A4E59-EE1B-437B-A5F7-B7CAC79F5716	Trøgstad	Skandobs	https://www.skandobs.no/#showObservationOne/641A4E59-EE1B-437B-A5F7-B7CAC79F5716	Smådal, Heiås	Skandobs	3031076318	641A4E59-EE1B-437B-A5F7-B7CAC79F5716	Raymond Bråten	641A4E59-EE1B-437B-A5F7-B7CAC79F5716	Ulv	NINA	Spor etter en ulv  retning nordover. Fra tommel""rot"" til pekefingerspiss er det ca 15 cm	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Canis lupus Linnaeus, 1758	NA	NA
3031076324	Canis lupus Linnaeus, 1758	63.308751	11.291542	cdround,gass84,osiic	9ea87732-b88e-488d-a02b-3dc6e9b885e0	46fec380-8e1d-11dd-8679-b8a03c50a862	e312f477-a9ba-485e-8c1c-700868a0bfb7	NO	DWC_ARCHIVE	2021-10-12T08:38:51.912+00:00	2021-10-12T08:39:03.350+00:00	398	46fec380-8e1d-11dd-8679-b8a03c50a862	HUMAN_OBSERVATION	1	PRESENT	5219173	1	44	359	732	9701	5219142	5219173	5219173	Canis lupus Linnaeus, 1758	Animalia	Chordata	Carnivora	Canidae	Canis	Canis lupus	Canis	lupus	SPECIES	ACCEPTED	LC	1	Sør-Trøndelag	2021	1	30	2021-01-30T00:00:00	2021-01-30T18:38:16.143+00:00	2021-10-12T08:39:03.350+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	WGS84	Mammalia	NO	Norway	D903E9F9-BC8D-4758-B4D0-9841B3D37B4E	D903E9F9-BC8D-4758-B4D0-9841B3D37B4E	Selbu	Skandobs	https://www.skandobs.no/#showObservationOne/D903E9F9-BC8D-4758-B4D0-9841B3D37B4E	Varghaugan	Skandobs	3031076324	D903E9F9-BC8D-4758-B4D0-9841B3D37B4E	Skjult navn	D903E9F9-BC8D-4758-B4D0-9841B3D37B4E	Ulv	NINA	Lokal SNO informert. Var usikker om opphav kvelden 29.01. Tok opp sporet dagtid 30.01. Samme sporsett lang strekning (1km) Snøvær og vind- vanskelige forhold. Langt steg, rett linje.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Canis lupus Linnaeus, 1758	NA	NA
3031076330	Canis lupus Linnaeus, 1758	59.525091	11.059327	cdround,gass84,osiic	9ea87732-b88e-488d-a02b-3dc6e9b885e0	46fec380-8e1d-11dd-8679-b8a03c50a862	e312f477-a9ba-485e-8c1c-700868a0bfb7	NO	DWC_ARCHIVE	2021-10-12T08:38:51.912+00:00	2021-10-12T08:39:03.458+00:00	398	46fec380-8e1d-11dd-8679-b8a03c50a862	HUMAN_OBSERVATION	1	PRESENT	5219173	1	44	359	732	9701	5219142	5219173	5219173	Canis lupus Linnaeus, 1758	Animalia	Chordata	Carnivora	Canidae	Canis	Canis lupus	Canis	lupus	SPECIES	ACCEPTED	LC	1	Østfold	2021	1	31	2021-01-31T00:00:00	2021-02-01T12:27:37.097+00:00	2021-10-12T08:39:03.458+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	WGS84	Mammalia	NO	Norway	BF040FF2-E004-4B28-B1CC-383ECED613DC	BF040FF2-E004-4B28-B1CC-383ECED613DC	Spydeberg	Skandobs	https://www.skandobs.no/#showObservationOne/BF040FF2-E004-4B28-B1CC-383ECED613DC	Høymyr, Spydeberg	Skandobs	3031076330	BF040FF2-E004-4B28-B1CC-383ECED613DC	Uregistrert bruker	BF040FF2-E004-4B28-B1CC-383ECED613DC	Ulv	NINA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Canis lupus Linnaeus, 1758	NA	NA
3031076352	Canis lupus Linnaeus, 1758	59.974335	10.768979	cdround,gass84,osiic	9ea87732-b88e-488d-a02b-3dc6e9b885e0	46fec380-8e1d-11dd-8679-b8a03c50a862	e312f477-a9ba-485e-8c1c-700868a0bfb7	NO	DWC_ARCHIVE	2021-10-12T08:38:51.912+00:00	2021-10-12T08:39:03.795+00:00	398	46fec380-8e1d-11dd-8679-b8a03c50a862	HUMAN_OBSERVATION	1	PRESENT	5219173	1	44	359	732	9701	5219142	5219173	5219173	Canis lupus Linnaeus, 1758	Animalia	Chordata	Carnivora	Canidae	Canis	Canis lupus	Canis	lupus	SPECIES	ACCEPTED	LC	1	Oslo	2021	1	28	2021-01-28T00:00:00	2021-02-02T23:17:50.317+00:00	2021-10-12T08:39:03.795+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	WGS84	Mammalia	NO	Norway	9AE3C414-DD31-415F-8B8B-B4B8D82E5676	9AE3C414-DD31-415F-8B8B-B4B8D82E5676	Oslo	Skandobs	https://www.skandobs.no/#showObservationOne/9AE3C414-DD31-415F-8B8B-B4B8D82E5676	Maridalen	Skandobs	3031076352	9AE3C414-DD31-415F-8B8B-B4B8D82E5676	Uregistrert bruker	9AE3C414-DD31-415F-8B8B-B4B8D82E5676	Ulv	NINA	På kveldstur med hunden oppdaget vi at et stort dyr fulgte etter oss på avstand. Min hund reagerte med frykt ( han veier 76 kg og er ellers uredd) dagen etterpå tok jeg bilder av spor, fant eskrementer og plass med åtsel, skjeletter.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Canis lupus Linnaeus, 1758	NA	NA
3031076388	Canis lupus Linnaeus, 1758	59.97284	10.773554	cdround,gass84,osiic	9ea87732-b88e-488d-a02b-3dc6e9b885e0	46fec380-8e1d-11dd-8679-b8a03c50a862	e312f477-a9ba-485e-8c1c-700868a0bfb7	NO	DWC_ARCHIVE	2021-10-12T08:38:51.912+00:00	2021-10-12T08:39:04.401+00:00	398	46fec380-8e1d-11dd-8679-b8a03c50a862	HUMAN_OBSERVATION	1	PRESENT	5219173	1	44	359	732	9701	5219142	5219173	5219173	Canis lupus Linnaeus, 1758	Animalia	Chordata	Carnivora	Canidae	Canis	Canis lupus	Canis	lupus	SPECIES	ACCEPTED	LC	1	Oslo	2021	1	29	2021-01-29T00:00:00	2021-02-02T23:24:18.190+00:00	2021-10-12T08:39:04.401+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	WGS84	Mammalia	NO	Norway	FF616D95-7CE7-4F21-A035-D7463F6FE4F5	FF616D95-7CE7-4F21-A035-D7463F6FE4F5	Oslo	Skandobs	https://www.skandobs.no/#showObservationOne/FF616D95-7CE7-4F21-A035-D7463F6FE4F5	Maridalen	Skandobs	3031076388	FF616D95-7CE7-4F21-A035-D7463F6FE4F5	Uregistrert bruker	FF616D95-7CE7-4F21-A035-D7463F6FE4F5	Ulv	NINA	Gikk ut for å spore dagen etter observasjon av stort hundedyr kvelden før. Har tidligere rapportert inn spor i samme område.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Canis lupus Linnaeus, 1758	NA	NA
3031076417	Canis lupus Linnaeus, 1758	60.56793	12.362795	cdround,gass84,osiic	9ea87732-b88e-488d-a02b-3dc6e9b885e0	46fec380-8e1d-11dd-8679-b8a03c50a862	e312f477-a9ba-485e-8c1c-700868a0bfb7	NO	DWC_ARCHIVE	2021-10-12T08:38:51.912+00:00	2021-10-12T08:39:04.726+00:00	398	46fec380-8e1d-11dd-8679-b8a03c50a862	HUMAN_OBSERVATION	1	PRESENT	5219173	1	44	359	732	9701	5219142	5219173	5219173	Canis lupus Linnaeus, 1758	Animalia	Chordata	Carnivora	Canidae	Canis	Canis lupus	Canis	lupus	SPECIES	ACCEPTED	LC	1	Hedmark	2021	1	29	2021-01-29T00:00:00	2021-01-30T20:16:31.343+00:00	2021-10-12T08:39:04.726+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	WGS84	Mammalia	NO	Norway	BDB6BF9E-FF04-4841-A5F2-EA247F1DD714	BDB6BF9E-FF04-4841-A5F2-EA247F1DD714	Åsnes	Skandobs	https://www.skandobs.no/#showObservationOne/BDB6BF9E-FF04-4841-A5F2-EA247F1DD714	Evensberget, Hof Finnskog	Skandobs	3031076417	BDB6BF9E-FF04-4841-A5F2-EA247F1DD714	Skjult navn	BDB6BF9E-FF04-4841-A5F2-EA247F1DD714	Ulv	NINA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Canis lupus Linnaeus, 1758	NA	NA
3031576285	Canis latrans Say, 1823	39.979229	-105.109207	cdround	50c9509d-22c7-4a22-a47d-8c48425ef4a7	28eb1a3f-1c15-4a95-931a-4af90ecb574d	997448a8-f762-11e1-a439-00145eb45e9a	US	DWC_ARCHIVE	2021-10-15T18:45:46.800+00:00	2021-10-16T02:52:14.376+00:00	283	28eb1a3f-1c15-4a95-931a-4af90ecb574d	HUMAN_OBSERVATION	NA	PRESENT	5219153	1	44	359	732	9701	5219142	5219153	5219153	Canis latrans Say, 1823	Animalia	Chordata	Carnivora	Canidae	Canis	Canis latrans	Canis	latrans	SPECIES	ACCEPTED	LC	NA	Colorado	2021	1	8	2021-01-08T14:11:31	2021-06-13T15:45:27.000+00:00	2021-10-16T02:52:14.376+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	FALSE	WGS84	Mammalia	US	United States of America	NA	67764326	NA	iNaturalist research-grade observations	NA	NA	Observations	3031576285	https://www.inaturalist.org/observations/67764326	Lucas C. Wheeler	67764326	NA	iNaturalist	NA	2021-01-08T21:30:11	NA	https://www.inaturalist.org/observations/67764326	Lucas C. Wheeler	lukewheeler	2021-01-08 2:11:31 PM MST	Lafayette, CO, USA	42051	https://www.inaturalist.org/observations/67764326	© Lucas C. Wheeler some rights reserved	21:11:31Z	Lucas C. Wheeler	149675216	NA	NA	NA	Canis latrans Say, 1823	NA	NA
3031585199	Canis latrans Say, 1823	36.617339	-120.972301	cdround	50c9509d-22c7-4a22-a47d-8c48425ef4a7	28eb1a3f-1c15-4a95-931a-4af90ecb574d	997448a8-f762-11e1-a439-00145eb45e9a	US	DWC_ARCHIVE	2021-10-15T18:45:46.800+00:00	2021-10-15T22:16:45.672+00:00	283	28eb1a3f-1c15-4a95-931a-4af90ecb574d	HUMAN_OBSERVATION	NA	PRESENT	5219153	1	44	359	732	9701	5219142	5219153	5219153	Canis latrans Say, 1823	Animalia	Chordata	Carnivora	Canidae	Canis	Canis latrans	Canis	latrans	SPECIES	ACCEPTED	LC	NA	California	2021	1	7	2021-01-07T11:13:00	2021-01-08T10:22:11.000+00:00	2021-10-15T22:16:45.672+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	FALSE	WGS84	Mammalia	US	United States of America	NA	67738161	NA	iNaturalist research-grade observations	NA	NA	Observations	3031585199	https://www.inaturalist.org/observations/67738161	edward_rooks	67738161	NA	iNaturalist	NA	2021-01-08T05:52:01	2206	https://www.inaturalist.org/observations/67738161	edward_rooks	edwardrooks	2021/01/07 11:13 AM PST	Panoche Road near Moody Canyon, San Benito County, CA, USA	42051	https://www.inaturalist.org/observations/67738161	© edward_rooks some rights reserved	19:13:00Z	edward_rooks	149591958	NA	NA	NA	Canis latrans Say, 1823	NA	NA
3031616249	Canis latrans Say, 1823	27.955646	-111.082946	cdround	50c9509d-22c7-4a22-a47d-8c48425ef4a7	28eb1a3f-1c15-4a95-931a-4af90ecb574d	997448a8-f762-11e1-a439-00145eb45e9a	US	DWC_ARCHIVE	2021-10-15T18:45:46.800+00:00	2021-10-16T02:49:25.399+00:00	283	28eb1a3f-1c15-4a95-931a-4af90ecb574d	HUMAN_OBSERVATION	NA	PRESENT	5219153	1	44	359	732	9701	5219142	5219153	5219153	Canis latrans Say, 1823	Animalia	Chordata	Carnivora	Canidae	Canis	Canis latrans	Canis	latrans	SPECIES	ACCEPTED	LC	NA	Sonora	2021	1	8	2021-01-08T10:55:47	2021-01-09T02:50:29.000+00:00	2021-10-16T02:49:25.399+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	FALSE	WGS84	Mammalia	MX	Mexico	NA	67757879	NA	iNaturalist research-grade observations	NA	NA	Observations	3031616249	https://www.inaturalist.org/observations/67757879	irelandrbi	67757879	NA	iNaturalist	We found this lower jaw bone while hiking in the desert in Sonora Mexico. My best guess is Badger or possible Bobcat. No other bones were found. Any guidance would be appreciated	2021-01-08T20:22:58	105	https://www.inaturalist.org/observations/67757879	irelandrbi	irelandrbi	Fri Jan 08 2021 10:55:47 GMT-0800 (PST)	Heroica Guaymas, SON, MX	42051	https://www.inaturalist.org/observations/67757879	© irelandrbi some rights reserved	10:55:47Z	Jaime Marcelo Aranda Sánchez	149667734	NA	NA	La dentición es de un cánido.	Canis latrans Say, 1823	NA	NA
